-0.5926889612229524; 359.924322593841
-0.5772417224721664; 362.7477745862643
-0.5617944837213803; 366.4747312162631
-0.5463472449705942; 370.0887497665651
-0.530900006219808; 373.2510159980793
-0.5154527674690219; 376.8650345483811
-0.5000055287182359; 381.1566815768647
-0.4845582899674497; 384.99657628656064
-0.46911105121666363; 388.83647099625614
-0.4536638124658775; 393.4669322638306
-0.4382165737150914; 397.8715173720109
-0.42276933496430524; 402.61491671928206
-0.40732209621351917; 406.7936256680689
-0.39187485746273304; 412.1017154138249
-0.3764276187119469; 416.84511476109606
-0.36098037996116084; 421.9273283474579
-0.3455331412103747; 427.80010849169844
-0.3300859024595886; 433.1081982374544
-0.31463866370880245; 439.2068545410891
-0.2991914249580163; 445.3055108447236
-0.2837441862072303; 451.2912290686611
-0.26829694745644417; 458.0675138504771
-0.25284970870565804; 465.069674791687
-0.2374024699548719; 472.63652613138174
-0.22195523120408578; 479.9775013116823
-0.20650799245329965; 487.8831668904679
-0.19106075370251363; 496.35352286773787
-0.1756135149517275; 504.82387884500804
-0.16016627620094137; 514.3106775395506
-0.14471903745015524; 523.797476234093
-0.1292717986993691; 534.1877795662112
-0.11382455994858298; 545.4815875359045
-0.09837732119779685; 556.888333585295
-0.08293008244701083; 568.9727081128669
-0.0674828436962247; 581.7347111186207
-0.052035604945438574; 595.6260949213436
-0.036588366194652444; 610.3080452819452
-0.021141127443866314; 626.4581906786068
-0.007800330340914652; 640.278988181519
0.009753350057705834; 662.0336857831412
0.025200588808491964; 680.8943450925294
0.040647827559278094; 701.9008279161592
0.05609506631006422; 724.3755057758492
0.07154230506085035; 748.9960071497808
0.08628739659569162; 773.5487456758945
0.1010324881305329; 801.3992761291586
0.11507543244942942; 828.4040258522477
0.12771408233643622; 854.2166514007583
0.14035273222344302; 881.9617729796386
0.15228923489450497; 909.5516046989356
0.1628214431336774; 935.2631685927967
0.17335365137284975; 962.0395772380859
0.18388585961202208; 988.8603544146847
0.19371592063524967; 1015.4814732003908
0.20354598165847704; 1042.9899626122872
0.21337604268170463; 1070.3209778989453
0.2232061037049322; 1098.5393638117937
0.2330361647281598; 1127.6451203508323
0.24216407853544242; 1154.0296069695542
0.25129199234272503; 1181.9522026736727
0.2611220533659526; 1211.2354333379492
0.2709521143891802; 1241.760982878892
0.2807821754124076; 1271.7541100441208
0.2899100892196904; 1299.5879686856201
0.2983358558110283; 1325.676665095612
0.3074637696183109; 1353.3922076536194
0.31659168342559374; 1381.3739613994837
0.32571959723287636; 1408.941608853126
0.334847511040159; 1437.2783108494664
0.34327327763149684; 1462.9529009672362
0.3524011914387797; 1490.0472840869104
0.36223125246200727; 1519.5079888764249
0.37206131348523463; 1548.4362712902255
0.3818913745084622; 1577.364553704026
0.3931257299635793; 1608.0281386757097
